Short Name,Dataset,Root request,Root request status,Root request priority,Root request done events,Root request total events,Root request output,MiniAOD status,MiniAOD priority,MiniAOD done events,MiniAOD total events,MiniAOD output,NanoAOD status,NanoAOD priority,NanoAOD done events,NanoAOD total events,NanoAOD output,Chained request,Interested PWGs,Tags
GJ-4Jets LO MG+P8,GJ-4Jets_Bin-HT-400to600-PTG-200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8,GEN-RunIII2024Summer24wmLHEGS-00038,done,220012,-1,32400000,,done,220012,28644207,32400000,/GJ-4Jets_Bin-HT-400to600-PTG-200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,220012,28469343,32400000,/GJ-4Jets_Bin-HT-400to600-PTG-200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,GEN-chain_RunIII2024Summer24wmLHEGS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00035,GEN,
GJ-4Jets LO MG+P8,GJ-4Jets_Bin-HT-400to600-PTG-200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8,GEN-RunIII2024Summer24wmLHEGS-00038,done,220012,-1,32400000,,done,220012,28644207,32400000,/GJ-4Jets_Bin-HT-400to600-PTG-200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,110110,28621637,28644207,/GJ-4Jets_Bin-HT-400to600-PTG-200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAOD-JMENanoV14_140X_mcRun3_2024_realistic_v26-v1/NANOAODSIM,GEN-chain_RunIII2024Summer24wmLHEGS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24JMENanoAOD-00001,GEN,
GJ-4Jets LO MG+P8,GJ-4Jets_Bin-HT-40to100-PTG-10to100_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8,GEN-RunIII2024Summer24wmLHEGS-00046,done,110002,-1,144000000,,done,110002,147986112,144000000,/GJ-4Jets_Bin-HT-40to100-PTG-10to100_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,110002,148053497,144000000,/GJ-4Jets_Bin-HT-40to100-PTG-10to100_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,GEN-chain_RunIII2024Summer24wmLHEGS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00043,GEN,
GJ-4Jets LO MG+P8,GJ-4Jets_Bin-HT-40to100-PTG-10to100_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8,GEN-RunIII2024Summer24wmLHEGS-00046,done,110002,-1,144000000,,done,110002,147986112,144000000,/GJ-4Jets_Bin-HT-40to100-PTG-10to100_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,220220,147212573,147986112,/GJ-4Jets_Bin-HT-40to100-PTG-10to100_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAOD-JMENanoV14_140X_mcRun3_2024_realistic_v26-v1/NANOAODSIM,GEN-chain_RunIII2024Summer24wmLHEGS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24JMENanoAOD-00007,GEN,
GJ-4Jets LO MG+P8,GJ-4Jets_Bin-HT-40to200-PTG-100to200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8,GEN-RunIII2024Summer24wmLHEGS-00047,done,110005,-1,144000000,,done,110005,130842677,144000000,/GJ-4Jets_Bin-HT-40to200-PTG-100to200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,110005,131133935,144000000,/GJ-4Jets_Bin-HT-40to200-PTG-100to200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,GEN-chain_RunIII2024Summer24wmLHEGS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00044,GEN,
GJ-4Jets LO MG+P8,GJ-4Jets_Bin-HT-40to200-PTG-100to200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8,GEN-RunIII2024Summer24wmLHEGS-00047,done,110005,-1,144000000,,done,110005,130842677,144000000,/GJ-4Jets_Bin-HT-40to200-PTG-100to200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,220220,130842677,130842677,/GJ-4Jets_Bin-HT-40to200-PTG-100to200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAOD-JMENanoV14_140X_mcRun3_2024_realistic_v26-v1/NANOAODSIM,GEN-chain_RunIII2024Summer24wmLHEGS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24JMENanoAOD-00008,GEN,
GJ-4Jets LO MG+P8,GJ-4Jets_Bin-HT-40to400-PTG-200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8,GEN-RunIII2024Summer24wmLHEGS-00048,done,220010,-1,126000000,,done,220010,139754707,126000000,/GJ-4Jets_Bin-HT-40to400-PTG-200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,220010,141068288,126000000,/GJ-4Jets_Bin-HT-40to400-PTG-200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,GEN-chain_RunIII2024Summer24wmLHEGS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00045,GEN,
GJ-4Jets LO MG+P8,GJ-4Jets_Bin-HT-40to400-PTG-200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8,GEN-RunIII2024Summer24wmLHEGS-00048,done,220010,-1,126000000,,done,220010,139754707,126000000,/GJ-4Jets_Bin-HT-40to400-PTG-200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,110110,133359079,139754707,/GJ-4Jets_Bin-HT-40to400-PTG-200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAOD-JMENanoV14_140X_mcRun3_2024_realistic_v26-v1/NANOAODSIM,GEN-chain_RunIII2024Summer24wmLHEGS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24JMENanoAOD-00009,GEN,
GJ-4Jets LO MG+P8,GJ-4Jets_Bin-HT-600to1000-PTG-100to200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8,GEN-RunIII2024Summer24wmLHEGS-00039,done,500000,-1,25200000,,done,500000,22122322,25200000,/GJ-4Jets_Bin-HT-600to1000-PTG-100to200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,500000,22386716,25200000,/GJ-4Jets_Bin-HT-600to1000-PTG-100to200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,GEN-chain_RunIII2024Summer24wmLHEGS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00036,GEN,
GJ-4Jets LO MG+P8,GJ-4Jets_Bin-HT-600to1000-PTG-100to200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8,GEN-RunIII2024Summer24wmLHEGS-00039,done,500000,-1,25200000,,done,500000,22122322,25200000,/GJ-4Jets_Bin-HT-600to1000-PTG-100to200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,220220,22122322,22122322,/GJ-4Jets_Bin-HT-600to1000-PTG-100to200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAOD-JMENanoV14_140X_mcRun3_2024_realistic_v26-v1/NANOAODSIM,GEN-chain_RunIII2024Summer24wmLHEGS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24JMENanoAOD-00002,GEN,
GJ-4Jets LO MG+P8,GJ-4Jets_Bin-HT-600to1000-PTG-10to100_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8,GEN-RunIII2024Summer24wmLHEGS-00051,done,500000,-1,240000000,,done,500000,202001922,240000000,/GJ-4Jets_Bin-HT-600to1000-PTG-10to100_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,500000,209454175,240000000,/GJ-4Jets_Bin-HT-600to1000-PTG-10to100_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,GEN-chain_RunIII2024Summer24wmLHEGS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00048,GEN,
GJ-4Jets LO MG+P8,GJ-4Jets_Bin-HT-600to1000-PTG-200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8,GEN-RunIII2024Summer24wmLHEGS-00040,done,110005,-1,13200000,,done,110005,14139299,13200000,/GJ-4Jets_Bin-HT-600to1000-PTG-200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,110005,14159421,13200000,/GJ-4Jets_Bin-HT-600to1000-PTG-200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,GEN-chain_RunIII2024Summer24wmLHEGS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00037,GEN,
GJ-4Jets LO MG+P8,GJ-4Jets_Bin-HT-600to1000-PTG-200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8,GEN-RunIII2024Summer24wmLHEGS-00040,done,110005,-1,13200000,,done,110005,14139299,13200000,/GJ-4Jets_Bin-HT-600to1000-PTG-200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,220220,14139299,14139299,/GJ-4Jets_Bin-HT-600to1000-PTG-200_Par-dRGJ-0p25_TuneCP5_13p6TeV_madgraphMLM-pythia8/RunIII2024Summer24NanoAOD-JMENanoV14_140X_mcRun3_2024_realistic_v26-v1/NANOAODSIM,GEN-chain_RunIII2024Summer24wmLHEGS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24JMENanoAOD-00003,GEN,
GJ-4Jets-2NLO2LO Sherpa,GJ-4Jets-2NLO2LO_Bin-PTG-25_Par-BiasedPTG_TuneSherpaDef_13p6TeV_sherpaMEPS,GEN-RunIII2024Summer24GS-00001,done,110002,0,500000000,,done,110002,444438666,500000000,/GJ-4Jets-2NLO2LO_Bin-PTG-25_Par-BiasedPTG_TuneSherpaDef_13p6TeV_sherpaMEPS/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,110002,444417032,500000000,/GJ-4Jets-2NLO2LO_Bin-PTG-25_Par-BiasedPTG_TuneSherpaDef_13p6TeV_sherpaMEPS/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,GEN-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00002,GEN,
GJet,GJet_Bin-MGG-40to80-PT-20_TuneCP5_13p6TeV_pythia8,HIG-RunIII2024Summer24GS-00007,submitted,90002,-1,27000000,,submitted,90002,0,27000000,/GJet_Bin-MGG-40to80-PT-20_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v3/MINIAODSIM,submitted,90002,0,27000000,/GJet_Bin-MGG-40to80-PT-20_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v3/NANOAODSIM,HIG-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00004,HIG,
GJet,GJet_Bin-MGG-80-PT-20to40_TuneCP5_13p6TeV_pythia8,HIG-RunIII2024Summer24GS-00008,submitted,90002,0,72000000,,submitted,90002,0,72000000,/GJet_Bin-MGG-80-PT-20to40_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v3/MINIAODSIM,submitted,90002,0,72000000,/GJet_Bin-MGG-80-PT-20to40_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v3/NANOAODSIM,HIG-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00005,"EGM, HIG",
GJet,GJet_Bin-MGG-80-PT40_TuneCP5_13p6TeV_pythia8,HIG-RunIII2024Summer24GS-00009,submitted,290002,-1,45000000,,submitted,290002,9938009,45000000,/GJet_Bin-MGG-80-PT40_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,290002,9858834,45000000,/GJet_Bin-MGG-80-PT40_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,HIG-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00006,"EGM, HIG, SUS",
GluGluSpin0To2G,GluGluSpin0To2G_W-0p014_M-130_TuneCP5_13p6TeV_pythia8,EXO-RunIII2024Summer24GS-00049,done,90002,-1,100000,,done,90002,100000,100000,/GluGluSpin0To2G_W-0p014_M-130_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90002,100000,100000,/GluGluSpin0To2G_W-0p014_M-130_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,EXO-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00025,EXO,
GluGluSpin0To2G,GluGluSpin0To2G_W-0p014_M-150_TuneCP5_13p6TeV_pythia8,EXO-RunIII2024Summer24GS-00050,done,90001,-1,100000,,done,90001,100000,100000,/GluGluSpin0To2G_W-0p014_M-150_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90001,100000,100000,/GluGluSpin0To2G_W-0p014_M-150_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,EXO-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00026,EXO,
GluGluSpin0To2G,GluGluSpin0To2G_W-0p014_M-200_TuneCP5_13p6TeV_pythia8,EXO-RunIII2024Summer24GS-00051,done,90002,-1,100000,,done,90002,100000,100000,/GluGluSpin0To2G_W-0p014_M-200_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90002,100000,100000,/GluGluSpin0To2G_W-0p014_M-200_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,EXO-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00027,EXO,
GluGluSpin0To2G,GluGluSpin0To2G_W-0p014_M-250_TuneCP5_13p6TeV_pythia8,EXO-RunIII2024Summer24GS-00052,done,90002,-1,100000,,done,90002,100000,100000,/GluGluSpin0To2G_W-0p014_M-250_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90002,100000,100000,/GluGluSpin0To2G_W-0p014_M-250_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,EXO-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00028,EXO,
GluGluSpin0To2G,GluGluSpin0To2G_W-0p014_M-300_TuneCP5_13p6TeV_pythia8,EXO-RunIII2024Summer24GS-00053,done,90003,-1,100000,,done,90003,100000,100000,/GluGluSpin0To2G_W-0p014_M-300_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90003,100000,100000,/GluGluSpin0To2G_W-0p014_M-300_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,EXO-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00029,EXO,
GluGluSpin0To2G,GluGluSpin0To2G_W-0p014_M-350_TuneCP5_13p6TeV_pythia8,EXO-RunIII2024Summer24GS-00054,done,90003,-1,100000,,done,90003,100000,100000,/GluGluSpin0To2G_W-0p014_M-350_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v3/MINIAODSIM,done,90003,100000,100000,/GluGluSpin0To2G_W-0p014_M-350_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v3/NANOAODSIM,EXO-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00030,EXO,
GluGluSpin0To2G,GluGluSpin0To2G_W-0p014_M-400_TuneCP5_13p6TeV_pythia8,EXO-RunIII2024Summer24GS-00055,submitted,90007,-1,100000,,submitted,90007,71834,100000,/GluGluSpin0To2G_W-0p014_M-400_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90007,73300,100000,/GluGluSpin0To2G_W-0p014_M-400_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,EXO-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00031,EXO,
GluGluSpin0To2G,GluGluSpin0To2G_W-0p014_M-450_TuneCP5_13p6TeV_pythia8,EXO-RunIII2024Summer24GS-00056,done,90003,-1,100000,,done,90003,100000,100000,/GluGluSpin0To2G_W-0p014_M-450_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90003,100000,100000,/GluGluSpin0To2G_W-0p014_M-450_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,EXO-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00032,EXO,
GluGluSpin0To2G,GluGluSpin0To2G_W-1p4_M-130_TuneCP5_13p6TeV_pythia8,EXO-RunIII2024Summer24GS-00057,done,90004,-1,100000,,done,90004,98506,100000,/GluGluSpin0To2G_W-1p4_M-130_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90004,98506,100000,/GluGluSpin0To2G_W-1p4_M-130_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,EXO-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00033,EXO,
GluGluSpin0To2G,GluGluSpin0To2G_W-1p4_M-150_TuneCP5_13p6TeV_pythia8,EXO-RunIII2024Summer24GS-00058,done,90004,-1,100000,,done,90004,97792,100000,/GluGluSpin0To2G_W-1p4_M-150_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90004,97792,100000,/GluGluSpin0To2G_W-1p4_M-150_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,EXO-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00034,EXO,
GluGluSpin0To2G,GluGluSpin0To2G_W-1p4_M-200_TuneCP5_13p6TeV_pythia8,EXO-RunIII2024Summer24GS-00059,done,90004,-1,100000,,done,90004,96270,100000,/GluGluSpin0To2G_W-1p4_M-200_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90004,96270,100000,/GluGluSpin0To2G_W-1p4_M-200_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,EXO-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00035,EXO,
GluGluSpin0To2G,GluGluSpin0To2G_W-1p4_M-250_TuneCP5_13p6TeV_pythia8,EXO-RunIII2024Summer24GS-00060,submitted,90007,-1,100000,,submitted,90007,94792,100000,/GluGluSpin0To2G_W-1p4_M-250_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90007,94792,100000,/GluGluSpin0To2G_W-1p4_M-250_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,EXO-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00036,EXO,
GluGluSpin0To2G,GluGluSpin0To2G_W-1p4_M-300_TuneCP5_13p6TeV_pythia8,EXO-RunIII2024Summer24GS-00061,submitted,90006,-1,100000,,submitted,90006,97783,100000,/GluGluSpin0To2G_W-1p4_M-300_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,submitted,90006,93349,100000,/GluGluSpin0To2G_W-1p4_M-300_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,EXO-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00037,EXO,
GluGluSpin0To2G,GluGluSpin0To2G_W-1p4_M-350_TuneCP5_13p6TeV_pythia8,EXO-RunIII2024Summer24GS-00062,done,90002,-1,100000,,done,90002,99260,100000,/GluGluSpin0To2G_W-1p4_M-350_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90002,99260,100000,/GluGluSpin0To2G_W-1p4_M-350_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,EXO-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00038,EXO,
GluGluSpin0To2G,GluGluSpin0To2G_W-1p4_M-400_TuneCP5_13p6TeV_pythia8,EXO-RunIII2024Summer24GS-00063,done,90003,-1,100000,,done,90003,100000,100000,/GluGluSpin0To2G_W-1p4_M-400_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90003,100000,100000,/GluGluSpin0To2G_W-1p4_M-400_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,EXO-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00039,EXO,
GluGluSpin0To2G,GluGluSpin0To2G_W-1p4_M-450_TuneCP5_13p6TeV_pythia8,EXO-RunIII2024Summer24GS-00064,done,90002,-1,100000,,done,90002,100000,100000,/GluGluSpin0To2G_W-1p4_M-450_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24MiniAOD-140X_mcRun3_2024_realistic_v26-v2/MINIAODSIM,done,90002,100000,100000,/GluGluSpin0To2G_W-1p4_M-450_TuneCP5_13p6TeV_pythia8/RunIII2024Summer24NanoAOD-140X_mcRun3_2024_realistic_v26-v2/NANOAODSIM,EXO-chain_RunIII2024Summer24GS_flowRunIII2024Summer24DRPremix_flowRunIII2024Summer24MiniAOD_flowRunIII2024Summer24NanoAOD-00040,EXO,
